x,y
4.901,4.933
10.159,-4.262
4.82,4.833
-6.03,8.221
5.485,-1.133
13.016,-0.434
13.064,-0.318
-4.526,8.205
10.447,11.102
9.287,12.359
10.499,15.125
-0.382,2.932
15.044,9.552
-1.343,6.084
3.944,4.725
6.018,8.916
5.677,9.052
9.855,14.525
11.114,14.533
-0.509,4.508
10.282,11.509
10.397,-4.191
13.42,-1.44
4.815,5.546
12.509,-1.229
11.504,-3.889
-5.253,8.257
5.223,9.132
13.0,-0.636
11.243,13.317
11.051,14.249
-1.046,4.148
-1.211,3.792
-0.961,4.622
-5.042,7.776
10.992,-4.059
7.448,-0.335
-5.196,7.263
9.797,5.284
7.701,-1.177
5.75,-0.947
10.805,-3.746
13.035,-0.508
4.308,5.086
15.605,10.311
9.702,12.486
5.432,9.396
5.023,4.245
-5.288,8.567
5.017,-1.144
-5.174,9.072
-1.197,4.28
7.584,-0.38
11.763,10.951
-5.343,9.163
14.526,10.22
-1.212,3.904
8.972,12.702
10.394,11.818
12.82,-1.076
7.326,-0.985
11.16,12.237
3.837,5.072
10.392,14.549
14.953,9.822
8.889,12.89
-0.832,2.813
-4.537,8.415
10.286,11.974
9.48,13.596
10.052,5.087
14.62,10.252
15.079,9.557
9.343,12.303
9.9,5.138
-0.866,2.476
10.349,11.543
4.27,7.947
7.695,-0.755
5.911,-0.303
7.755,-0.662
5.099,5.437
10.017,11.637
10.691,4.672
10.438,5.348
8.475,5.133
-1.502,3.255
10.707,14.356
11.853,14.554
9.603,14.814
11.949,14.491
5.84,-1.681
11.836,14.68
-1.573,5.243
-5.14,8.518
14.427,9.82
-5.342,8.831
14.448,10.957
9.425,4.753
5.676,-1.645
-5.68,8.51
10.8,4.889
9.788,4.955
3.843,5.957
-0.921,3.198
9.011,5.404
-1.535,3.78
-1.294,5.884
9.874,4.814
-1.017,2.516
6.482,9.245
10.253,-3.974
13.377,-0.758
8.994,5.624
15.201,9.393
7.563,5.789
3.992,4.25
-0.62,4.777
9.872,5.36
9.31,12.465
6.306,9.401
-4.482,7.449
-6.049,8.555
-4.854,9.038
4.051,4.178
6.064,-1.496
-0.914,2.772
-0.964,5.224
15.218,9.201
9.877,5.8
4.141,4.206
5.525,9.553
13.572,-1.155
10.191,13.787
4.827,5.33
6.495,9.163
10.828,11.056
10.543,-4.013
6.122,9.114
10.412,13.679
14.377,0.542
11.575,-3.497
5.787,9.48
12.132,14.499
-5.721,8.549
8.896,12.778
13.979,8.679
10.92,-3.001
6.874,-0.99
4.34,7.933
15.48,10.079
8.63,13.203
11.365,15.098
-6.102,8.822
4.482,4.192
-1.052,4.61
13.463,0.085
13.899,9.934
15.2,9.043
5.153,9.14
-0.894,2.783
5.175,5.142
-5.318,7.974
10.381,-4.101
11.744,-2.68
9.289,14.553
6.714,0.054
9.649,14.073
4.631,4.767
-1.633,4.518
10.631,15.16
13.839,8.83
4.742,8.549
14.547,9.866
-1.287,4.809
10.6,12.554
15.73,11.099
6.515,0.348
9.189,5.3
13.902,10.461
9.372,12.708
9.356,4.956
-5.363,8.376
15.304,11.155
12.137,-1.795
14.714,0.985
6.614,0.161
5.051,5.319
4.999,5.941
5.185,8.536
10.839,14.599
-0.425,4.202
6.205,9.503
-5.204,8.438
-1.114,4.174
3.918,5.228
15.666,10.43
4.776,4.751
10.448,5.261
7.563,-0.278
13.407,0.124
-5.367,9.337
-4.761,7.309
10.244,12.432
12.157,-2.247
7.359,-0.377
6.444,0.227
9.738,12.259
4.481,5.422
9.187,12.486
10.572,15.022
-1.281,5.572
4.198,7.689
6.079,0.77
-0.859,2.566
-0.924,2.939
14.92,9.23
-1.216,5.62
10.371,5.002
6.849,-0.802
11.827,10.761
5.767,-1.129
-5.271,7.715
-0.524,3.764
14.462,10.033
7.722,-0.844
9.839,5.382
-0.314,3.059
10.849,11.798
-4.323,6.842
11.189,11.296
-0.691,2.479
-5.239,7.438
3.616,5.045
13.447,0.191
12.036,-2.99
10.878,14.623
8.765,13.192
4.694,7.496
8.639,4.873
14.314,0.268
-6.079,9.089
-0.91,2.695
-1.188,5.749
14.564,9.526
7.209,-0.918
3.75,4.805
10.03,14.695
5.048,-1.034
4.973,4.585
10.283,11.67
-4.758,8.701
-5.39,7.575
11.155,12.588
4.825,7.742
-6.095,8.525
-0.845,2.512
9.505,14.536
15.017,9.001
10.142,14.323
3.598,4.424
12.283,-3.041
11.721,11.42
4.604,4.634
11.098,11.988
9.539,13.119
3.691,4.857
11.046,-2.874
9.154,5.228
14.663,9.219
12.156,-2.805
15.315,11.522
7.301,0.022
8.206,5.985
10.823,11.859
9.676,12.498
-0.682,3.217
5.55,-1.537
15.083,10.213
6.727,-0.66
4.968,7.964
-6.384,7.767
-1.079,4.122
14.427,10.996
5.073,5.063
9.342,12.466
3.768,7.739
9.317,12.939
-5.56,7.883
7.986,5.314
5.591,8.861
8.018,5.407
11.366,14.84
14.87,11.372
-5.009,7.442
6.401,9.299
3.884,4.279
6.246,-1.408
10.717,14.209
7.222,5.85
14.583,10.102
10.285,15.184
13.316,-1.54
4.92,8.53
10.112,14.756
-1.523,5.12
3.54,4.969
15.051,11.028
15.467,10.215
9.074,12.987
-0.668,3.879
-1.219,3.446
6.679,0.235
7.337,0.139
12.428,-2.033
-0.565,4.683
5.523,8.873
11.768,13.813
4.855,7.903
5.278,5.741
-5.99,8.641
4.608,8.448
4.067,7.643
6.743,-1.168
-5.512,8.147
4.843,9.266
9.819,5.239
8.512,6.068
11.498,14.713
5.415,-0.864
-1.425,3.957
11.481,11.112
15.378,10.478
10.973,-3.142
-5.717,8.064
6.991,-0.766
4.426,5.137
11.364,-4.051
9.135,5.241
15.41,11.493
11.453,-2.481
8.708,6.016
6.859,-0.504
13.84,8.963
7.066,0.027
-0.814,4.882
4.327,5.122
6.445,-0.344
4.197,4.461
14.695,10.901
-0.831,3.186
8.331,5.126
15.454,10.683
5.032,8.902
4.173,4.753
10.135,-4.186
9.94,14.144
8.929,14.874
10.861,11.266
9.653,14.802
-1.327,5.016
9.087,14.872
5.037,7.977
5.095,8.197
13.403,-0.292
10.088,-4.249
10.589,11.587
4.849,4.505
9.94,5.045
12.071,-2.338
14.118,-0.162
11.531,14.542
13.378,0.233
14.433,9.175
6.252,9.292
10.623,13.265
-6.119,8.52
10.263,14.657
5.214,-1.109
14.499,9.911
14.57,9.936
4.001,7.382
8.735,4.856
-4.551,8.309
-0.808,3.585
9.234,13.015
-0.849,2.623
-0.608,3.802
9.136,5.487
14.011,10.814
5.819,-1.469
-4.722,6.735
9.353,5.175
3.97,7.048
10.45,14.535
10.048,4.474
11.304,15.16
9.682,13.982
7.029,0.039
4.952,6.198
6.842,-0.364
3.803,4.734
9.677,5.233
7.999,-0.378
-5.788,8.292
4.484,7.481
-5.061,7.674
-5.08,7.499
13.498,-1.302
-5.382,8.307
6.156,-1.274
12.95,-0.986
5.105,5.254
4.612,5.125
11.387,14.772
15.349,10.924
4.956,8.373
4.582,6.363
-1.464,4.631
10.975,-3.369
15.272,10.904
-0.896,4.044
8.91,5.596
14.24,9.648
11.323,11.685
-5.28,8.3
-4.839,7.356
14.357,11.007
12.063,-1.624
6.539,-0.826
5.994,-1.29
10.573,14.864
5.102,5.19
14.079,9.233
10.998,15.007
14.123,-0.003
5.438,8.087
-4.342,8.098
-1.505,4.912
3.88,5.236
15.249,10.744
11.023,11.143
9.054,5.227
15.792,11.108
11.058,11.233
5.247,9.016
-5.376,7.826
13.557,-1.256
13.667,-0.557
8.165,5.393
6.153,-1.288
-1.624,6.057
5.37,5.058
5.36,5.815
11.391,15.401
5.225,5.582
5.425,8.418
4.156,4.004
15.527,10.822
12.118,-2.95
9.8,5.579
12.497,-2.646
10.582,11.016
-0.467,3.189
8.672,5.869
11.386,11.185
11.012,12.359
14.53,9.126
4.141,7.524
-4.849,7.328
14.926,11.17
4.6,5.77
-5.5,9.029
-1.107,5.461
3.806,4.926
9.136,5.852
12.572,-2.253
-1.216,4.413
-1.19,4.147
11.961,-2.643
8.692,5.705
-1.262,4.425
10.684,14.659
-0.874,5.077
12.831,-1.153
-5.735,7.793
15.285,10.489
11.399,-3.851
-1.466,3.748
10.195,15.201
5.31,8.893
13.546,0.441
-1.485,4.628
13.823,9.964
11.912,14.97
7.588,5.924
5.616,-1.512
4.296,7.534
15.12,10.357
4.827,4.325
9.92,5.223
9.543,14.328
13.588,-1.24
-0.988,4.997
5.006,4.706
4.417,4.517
10.42,14.802
4.414,8.705
4.701,5.117
7.701,-0.094
11.118,14.616
4.383,7.877
14.6,10.602
11.123,-2.593
5.988,-1.238
9.962,14.504
-5.158,8.258
-4.355,6.732
4.738,8.648
8.886,6.118
-5.268,9.018
-1.04,4.883
12.095,-2.188
12.509,-2.76
10.036,11.998
4.841,5.938
6.546,-0.63
10.964,-3.19
4.19,5.365
9.207,14.696
5.845,-1.447
11.076,13.794
4.671,5.877
11.77,13.999
4.433,7.441
8.199,5.246
4.419,7.486
-0.549,3.613
15.635,11.15
-1.53,4.089
8.887,5.614
10.413,12.188
11.59,14.203
-4.437,7.511
10.535,11.874
10.669,13.646
10.374,12.19
10.716,14.157
14.587,10.896
11.519,14.481
11.009,-3.292
-0.488,3.565
12.225,-2.398
4.822,5.897
15.246,10.644
4.835,5.376
14.534,8.501
4.209,5.202
4.74,4.773
6.543,0.163
10.736,14.337
9.443,15.106
8.672,5.912
15.068,8.786
-1.415,4.896
9.78,14.331
4.302,5.393
-1.383,4.27
8.507,5.916
15.147,11.485
-5.013,7.719
14.571,10.608
10.797,10.861
3.97,7.392
-1.139,2.827
5.546,9.353
5.505,-1.346
5.643,4.927
-5.161,8.979
10.803,13.961
11.407,-3.541
9.962,15.14
-4.998,9.077
4.122,7.347
-1.11,5.274
11.105,-4.122
6.393,-0.691
-0.519,4.49
4.932,4.91
9.244,14.682
8.838,5.645
4.965,8.972
10.486,11.525
4.857,9.075
-4.783,8.071
6.767,-0.093
15.439,10.389
4.92,7.571
5.922,-1.254
9.389,12.896
5.004,4.691
11.023,13.944
11.538,14.221
-4.221,7.017
5.731,8.711
6.103,-1.717
4.302,8.51
4.142,7.772
6.018,-0.918
8.631,13.234
8.301,5.769
4.35,4.838
4.107,7.788
5.378,-0.596
10.602,14.775
11.381,15.327
-1.324,4.707
7.305,12.4
-0.989,4.445
11.206,13.875
-1.095,4.428
-0.531,3.966
14.621,10.503
-5.001,8.907
10.04,11.988
-0.804,4.624
13.393,-1.474
7.92,5.533
8.295,5.301
3.984,8.277
5.869,-1.451
10.435,-3.636
11.39,-3.667
5.777,9.502
5.924,-1.534
-4.294,8.37
-1.107,4.867
8.764,13.014
4.904,8.629
5.108,-0.795
5.075,4.7
10.221,-4.141
10.998,14.551
10.741,-3.18
14.882,11.037
-1.044,2.899
10.264,11.496
6.507,-0.021
11.055,14.752
-1.647,5.97
-5.103,8.796
11.588,-3.138
-4.617,7.92
4.478,7.909
4.187,7.594
5.108,8.983
10.73,11.575
7.041,-1.093
-5.63,7.824
10.406,13.806
14.535,0.459
11.601,-3.702
5.031,-0.994
10.484,13.449
4.682,3.892
-4.59,8.749
11.85,15.336
7.921,-0.901
6.551,8.978
15.033,11.4
-1.801,3.706
6.898,-0.853
15.016,8.452
14.469,9.545
10.833,4.858
3.738,6.04
11.697,10.385
-6.035,9.118
-6.031,8.473
6.197,-1.525
14.447,1.297
12.701,-1.666
5.162,-1.099
10.471,5.011
4.714,3.902
8.988,14.822
11.942,15.304
11.095,-3.675
6.498,9.058
9.273,12.687
-1.664,3.013
11.137,-4.121
14.932,8.303
4.68,7.414
10.852,4.911
10.736,11.443
11.949,9.907
-0.772,2.855
-6.032,8.206
12.869,-1.151
14.813,1.389
14.14,10.699
5.061,-0.73
8.313,5.553
4.263,3.748
15.706,10.375
15.218,8.516
10.262,4.739
10.855,4.805
9.434,4.9
11.61,10.097
15.327,11.164
-1.124,3.465
9.528,4.673
6.038,-0.941
9.362,14.299
15.003,9.026
11.72,14.16
14.356,0.319
8.091,5.375
5.397,8.277
-5.183,9.29
-1.629,3.897
9.939,12.526
5.642,-0.727
8.539,5.775
6.561,9.094
7.089,-1.298
-6.256,8.052
-5.528,7.886
6.403,9.097
10.687,13.529
11.785,15.426
3.923,4.347
5.242,-0.888
7.339,-1.03
-5.872,7.71
3.903,7.206
10.472,4.985
3.93,7.482
14.801,1.291
10.825,15.082
15.011,8.316
7.14,-0.637
14.88,1.724
9.188,14.649
10.847,4.824
-1.027,2.833
4.114,3.673
9.2,14.752
10.829,5.112
13.326,9.329
14.723,8.457
5.073,8.51
14.554,0.46
4.709,5.567
14.884,8.957
10.373,-4.145
14.976,8.758
10.979,12.297
-5.56,7.004
-4.451,7.109
14.503,0.44
10.772,12.339
12.131,14.822
-5.879,7.336
12.01,14.936
8.672,5.454
11.939,15.247
11.969,-2.31
6.089,8.743
11.473,-3.835
14.719,8.415
12.027,-1.832
12.397,15.124
6.991,0.199
11.944,15.187
10.231,14.836
11.256,10.355
5.7,-1.727
14.998,8.359
5.257,4.328
5.147,-0.594
10.175,14.25
-1.588,3.19
10.388,11.351
6.762,9.247
13.812,-0.421
4.35,4.154
6.479,-1.175
11.673,10.195
10.426,13.441
11.939,14.864
5.55,5.614
4.761,3.997
-0.633,4.761
11.73,10.213
7.852,-0.672
-5.897,8.368
-1.193,3.464
10.245,5.332
8.27,5.307
14.982,8.457
3.72,7.422
-1.545,2.946
-0.421,4.072
4.841,4.167
8.058,5.427
-5.614,8.211
12.23,15.394
11.936,15.122
-0.852,3.423
-1.818,3.852
14.656,11.256
4.737,3.904
10.659,13.474
14.745,8.308
14.397,11.025
-5.526,7.526
-1.187,5.778
14.625,0.188
-1.171,5.742
14.603,0.735
-1.093,5.166
5.279,-0.902
-4.916,8.403
11.714,10.297
14.209,10.902
4.675,3.852
-1.233,3.534
14.698,0.818
4.996,5.926
10.014,4.878
7.036,-0.123
11.655,10.231
5.436,-0.861
10.572,4.767
14.065,10.418
5.288,-0.691
11.112,11.881
6.107,8.946
-1.443,3.049
5.156,-0.643
5.89,-1.133
-1.518,3.937
9.188,14.545
11.549,10.16
14.581,10.634
-1.861,4.072
4.967,5.26
-6.262,8.064
-4.554,8.498
5.303,8.281
-6.299,7.722
4.799,4.006
13.612,-1.17
4.82,3.992
-5.066,9.186
-1.769,4.523
7.733,-0.371
4.41,3.852
5.008,4.7
6.427,9.043
-5.046,7.153
-5.921,7.591
15.713,10.034
4.305,3.961
10.92,14.053
14.988,8.405
4.99,8.34
-1.758,4.054
11.482,12.109
14.814,1.32
9.108,14.704
6.649,8.719
7.395,-0.892
6.702,9.107
13.161,-1.032
11.715,9.949
4.473,5.463
10.839,4.882
-0.298,3.119
-6.428,7.862
15.499,11.097
11.916,9.889
11.126,14.821
-5.349,7.304
9.792,12.624
13.405,0.194
5.534,4.665
5.52,-0.958
4.988,8.93
4.771,5.379
4.857,4.956
10.749,14.498
-1.48,5.195
4.099,7.863
12.285,-1.503
-1.412,4.336
14.393,11.055
15.473,9.599
14.855,8.406
9.345,5.277
12.046,14.226
11.031,11.255
5.039,4.354
-5.542,7.565
-4.419,7.171
14.377,-0.102
-4.724,7.159
5.446,-0.875
-4.223,8.141
3.636,4.975
-1.782,6.483
11.397,14.736
-1.046,2.958
14.992,8.714
4.415,8.103
9.764,5.095
11.193,-4.089
11.828,10.522
9.806,14.199
-5.899,7.89
9.09,5.407
14.129,0.052
11.482,12.042
6.071,-0.674
-0.469,4.062
3.902,4.956
13.964,0.841
4.206,8.045
-4.987,8.939
-1.456,3.878
10.357,15.333
14.616,8.345
9.956,4.864
9.809,4.532
15.51,11.361
11.684,10.419
-1.283,5.544
-4.918,6.788
10.486,-3.62
-5.498,7.419
13.823,9.64
13.631,-0.582
4.623,8.551
-5.824,7.883
7.802,5.888
13.631,-1.168
-4.913,7.688
5.801,-0.38
7.078,-1.041
3.643,5.31
8.617,5.201
-5.709,8.0
11.531,-3.87
-0.988,3.258
3.756,5.238
10.512,10.923
14.018,8.419
-1.582,4.046
6.858,5.798
-1.251,3.356
-1.076,3.622
6.812,9.042
9.083,13.054
5.753,-1.0
-4.762,8.287
11.156,11.18
-0.519,3.578
13.95,-0.748
6.04,9.101
12.042,14.413
15.19,10.079
11.547,10.489
15.733,10.865
5.998,8.602
4.85,5.958
15.204,9.126
10.195,-4.05
5.761,8.686
-0.478,4.24
-1.71,4.999
14.229,10.218
15.735,10.857
3.771,6.145
4.283,4.306
-1.205,3.395
14.387,-0.21
6.282,-0.493
10.809,14.917
14.302,9.757
14.062,-0.074
10.145,4.872
4.914,4.538
5.252,-1.2
3.873,4.824
7.928,5.593
14.176,9.056
4.599,8.244
3.94,4.358
7.164,-0.992
11.387,10.73
8.333,5.438
9.115,4.761
-1.391,5.455
8.51,5.011
7.686,5.674
9.468,5.216
6.236,-0.493
9.866,5.054
11.278,14.407
9.214,4.802
10.346,-4.142
11.39,14.267
5.34,9.322
15.003,8.808
13.262,-1.009
6.708,-0.297
6.472,-1.317
14.138,-0.082
8.672,13.138
10.513,11.136
4.326,7.406
9.492,5.427
5.72,-0.515
14.688,8.615
8.442,13.238
11.534,10.377
15.208,10.678
4.061,4.344
14.233,11.007
4.082,3.804
11.266,-4.046
-5.613,7.454
-0.71,4.119
14.632,9.016
10.506,12.427
6.933,9.204
8.107,-0.774
11.648,14.442
11.385,-3.808
14.573,0.072
-4.325,6.923
14.381,-0.244
14.094,10.301
6.558,-1.01
9.819,12.938
-1.458,4.125
11.367,14.173
13.167,-0.117
5.452,4.608
5.135,8.642
14.858,8.355
-5.987,9.067
10.571,-3.473
10.484,-3.901
9.124,15.04
6.443,-1.534
4.402,7.17
4.913,6.105
-5.119,9.204
9.111,15.011
7.516,-0.024
5.406,9.555
5.165,6.039
-1.595,5.948
10.431,14.265
15.771,11.26
4.678,7.784
-5.112,9.29
5.332,-1.638
10.54,-4.384
5.29,-1.484
6.053,-1.665
15.324,11.342
3.802,6.037
14.599,10.195
10.196,14.669
15.021,9.09
5.482,9.574
-0.669,3.013
-1.366,4.374
4.707,7.63
15.715,10.75
4.492,6.292
9.408,5.097
11.813,-3.307
9.791,11.969
10.441,12.624
-6.04,9.085
14.11,10.456
11.597,-2.884
10.006,4.783
6.428,-1.352
-4.657,7.5
3.895,5.745
10.463,13.491
8.982,14.994
5.088,5.325
6.23,9.165
10.523,-4.393
-1.366,4.973
14.908,10.387
10.412,11.2
3.856,7.908
7.091,5.513
-6.149,8.854
6.058,-1.236
13.834,-0.597
-1.364,5.012
4.984,5.778
9.392,12.651
4.076,5.417
-1.417,4.437
6.377,-1.011
12.8,-0.85
7.501,-0.213
10.948,10.585
12.504,-2.321
10.948,10.728
3.651,5.682
11.427,10.753
8.424,12.987
11.279,15.428
10.58,13.776
11.296,15.35
7.693,-1.043
-1.366,3.659
8.882,12.803
7.862,5.766
-4.763,7.923
13.326,0.09
9.608,14.217
11.065,15.212
9.488,5.707
14.649,0.955
6.695,-1.099
5.162,-0.958
15.505,9.275
9.579,12.103
3.817,4.836
-6.582,7.995
4.581,5.296
10.242,15.282
4.066,5.204
10.379,11.416
-1.213,5.495
14.224,1.092
7.681,-0.696
14.552,10.912
-4.525,7.328
10.759,15.027
-1.169,5.016
10.059,14.802
10.66,-3.795
13.69,0.502
10.431,14.285
7.998,5.07
4.421,4.472
15.658,10.749
-1.568,5.275
-1.787,4.362
6.992,-1.319
-5.742,9.01
6.549,-1.027
9.832,5.424
10.524,5.429
13.436,0.168
13.838,9.121
6.834,5.778
6.24,-1.381
5.212,-0.742
15.329,9.393
-1.613,3.974
-1.554,4.888
6.011,-0.678
14.01,10.574
14.724,1.038
-4.88,8.103
5.093,-1.139
10.901,14.68
6.262,9.204
11.341,-3.086
11.256,15.343
11.401,12.017
5.33,9.275
-1.277,5.577
-1.759,3.235
-4.626,8.103
15.278,9.867
7.692,-0.8
15.619,9.647
4.814,8.495
5.854,9.315
13.336,-1.55
3.992,5.501
11.816,-2.938
-6.265,8.514
9.604,14.528
5.324,-0.865
11.512,-2.78
5.111,-1.071
13.29,-1.39
5.085,-0.643
-1.645,6.405
15.742,9.949
-4.552,8.801
3.764,5.54
-0.271,3.074
5.191,9.29
3.883,5.34
5.091,-1.088
11.367,14.248
12.595,-1.293
-4.515,7.836
10.611,15.276
5.212,-1.053
11.797,15.177
12.553,-2.044
4.769,5.639
10.245,14.09
-6.113,8.939
-0.784,3.295
-6.155,8.894
5.248,9.108
6.226,9.004
10.901,13.836
14.192,9.379
-4.262,6.793
5.3,5.086
12.369,-2.917
13.577,0.5
7.722,-0.566
14.758,9.326
-0.581,3.784
10.469,11.484
4.961,8.747
-1.667,3.104
-5.033,7.65
3.765,4.859
4.826,8.986
5.439,5.376
10.074,-4.301
-6.104,8.104
11.55,-2.9
4.39,8.14
9.706,14.527
-1.663,3.233
11.33,10.332
-1.418,3.091
5.402,5.15
5.111,8.689
-1.026,4.802
14.938,8.865
-1.291,2.756
5.122,5.39
13.226,-0.138
4.613,7.383
8.398,12.964
-5.722,7.81
7.491,-0.317
13.625,-1.279
12.526,-2.62
5.64,-1.231
8.029,5.51
4.282,4.825
6.888,5.795
11.812,14.566
-5.634,7.553
6.152,8.404
5.266,9.265
-1.12,3.02
5.011,8.792
14.569,8.517
15.145,10.837
8.544,5.532
-5.834,9.196
11.065,10.514
-0.348,2.921
-5.081,7.107
11.822,11.179
13.401,-0.752
8.535,5.036
5.733,-1.273
4.74,4.718
4.983,4.683
9.317,14.905
12.055,14.989
4.186,5.43
6.465,8.631
4.343,7.654
-1.468,3.79
4.663,7.997
14.727,8.551
11.194,-2.584
9.2,4.83
7.967,5.462
11.469,10.522
-4.316,8.132
-5.901,7.694
7.02,-0.03
14.473,0.539
-0.971,4.552
5.887,-0.846
12.876,-0.691
4.949,4.439
14.545,10.512
11.81,15.322
15.41,11.347
14.909,8.602
14.765,8.274
9.16,4.793
12.58,-1.812
11.821,10.592
10.665,13.777
9.697,4.593
-0.971,4.948
4.832,8.799
13.607,0.125
14.8,9.41
-4.868,8.069
11.691,10.241
10.448,-3.889
6.013,8.4
8.885,12.479
-5.082,6.646
8.756,5.833
9.883,5.164
11.289,-3.651
4.95,4.263
5.493,-1.457
6.554,8.684
14.713,9.286
12.091,15.001
14.164,10.839
9.336,4.604
-5.159,8.855
4.877,5.03
9.126,5.973
-6.074,7.821
-5.143,9.09
5.656,-1.319
9.861,14.372
14.863,1.681
10.705,11.639
-5.852,8.189
10.182,12.252
5.633,-0.689
-4.694,7.814
6.142,8.862
7.876,5.993
8.633,4.934
10.042,4.682
8.782,5.631
-0.923,4.672
5.287,8.615
3.911,5.386
4.858,5.424
5.437,5.923
-5.897,8.323
-1.298,4.415
11.763,15.411
10.945,14.153
12.243,15.0
8.413,5.933
14.562,0.445
6.306,-1.06
-1.599,3.94
9.978,12.761
13.714,0.252
-0.752,2.526
4.909,5.157
4.907,4.762
-5.576,7.269
-1.605,5.239
5.604,4.716
9.556,14.018
-1.605,3.771
7.492,-0.366
11.596,10.383
9.242,14.216
5.067,4.556
-1.235,5.349
15.238,8.721
13.792,9.551
11.865,15.371
3.838,7.76
15.122,8.431
5.597,-1.025
14.668,8.233
8.646,6.11
-6.119,7.749
11.795,-1.951
11.707,10.193
9.819,-4.516
12.107,14.812
10.67,13.657
9.6,5.133
10.251,14.134
4.699,4.213
10.83,10.683
5.477,-1.07
5.535,-1.507
14.219,8.341
11.872,-2.519
14.564,8.512
10.103,4.537
10.959,10.736
10.506,11.717
6.411,8.701
8.894,5.058
14.588,8.358
10.952,12.203
-0.942,2.659
9.214,12.44
12.183,15.006
9.306,14.255
9.959,4.988
7.857,6.275
11.833,9.955
-0.956,4.959
-1.463,3.396
-0.579,4.187
11.548,10.556
10.681,14.085
11.986,14.882
6.068,-1.329
14.624,0.658
10.053,12.462
5.464,-1.143
-5.01,9.091
-5.439,7.052
5.352,5.123
-1.592,3.24
10.236,15.031
14.171,0.918
6.666,-0.9
14.386,0.353
8.616,4.948
-1.878,4.206
14.748,10.662
11.573,15.432
4.533,6.446
9.104,4.571
11.868,-3.576
11.634,10.284
11.073,-4.113
-1.52,3.073
5.133,5.357
12.193,15.42
4.094,7.725
-1.555,3.15
-4.589,9.036
6.165,8.358
11.759,-3.011
-6.253,8.041
11.78,-1.83
5.102,-0.818
8.038,-0.625
-5.912,7.846
-0.643,2.489
5.605,9.392
9.523,14.643
-1.248,3.757
13.858,9.836
6.015,8.562
7.621,-0.732
-5.412,8.368
9.085,4.985
13.213,-0.129
11.97,9.882
5.6,-0.55
7.507,5.537
13.394,-0.831
5.466,4.772
15.02,8.641
8.184,5.424
9.297,4.998
8.244,5.993
14.132,-0.429
5.688,-1.42
12.092,15.06
8.714,5.84
4.62,4.384
-4.783,7.725
5.671,-1.197
14.635,10.842
9.079,5.231
9.102,12.849
5.675,-1.19
6.331,-1.05
14.711,8.349
11.947,15.279
11.796,10.035
4.938,8.621
4.281,3.876
-0.92,5.34
11.793,10.247
5.389,5.039
-5.259,7.009
6.75,-0.626
12.908,-1.099
4.57,4.2
6.191,-1.205
4.328,8.18
3.766,4.899
11.888,14.346
11.54,14.513
11.948,15.504
5.794,8.744
8.648,13.137
-0.968,3.628
5.0,8.578
14.311,8.985
9.913,12.686
9.93,4.674
5.482,4.749
12.032,10.532
9.336,14.809
-5.755,7.292
8.402,5.522
13.383,0.117
-5.838,8.238
5.867,-1.237
7.907,-0.297
3.596,4.579
9.758,12.969
11.495,14.853
-4.419,8.007
5.827,8.986
14.226,10.084
-1.316,3.324
7.902,-0.733
14.523,9.053
13.855,10.01
9.743,4.578
10.913,-2.888
-5.503,6.999
14.482,9.096
3.882,4.524
3.776,7.163
11.997,15.102
10.039,14.408
5.949,9.038
3.58,4.492
-1.089,2.706
9.71,14.668
14.355,9.269
7.347,-0.022
9.839,5.318
11.183,-2.514
12.017,10.283
15.337,10.203
-0.385,3.04
10.759,-3.155
-5.159,6.769
10.15,11.871
4.024,4.326
11.046,-4.113
11.576,14.443
14.476,9.887
12.768,-0.824
9.161,12.401
11.659,14.341
10.403,14.618
-5.182,6.775
6.692,-1.245
10.508,4.928
5.188,-1.468
-1.301,3.749
15.314,11.451
-5.632,6.901
-5.55,7.599
14.505,9.028
15.653,10.462
10.131,4.526
14.084,10.834
14.957,9.104
7.065,5.663
14.201,8.403
9.13,12.354
11.742,10.401
4.338,6.015
-5.553,7.158
10.261,13.974
11.902,14.73
-4.579,8.072
10.954,11.302
3.957,4.641
11.467,11.788
3.897,8.194
14.297,9.141
14.255,0.602
-5.056,6.778
14.941,11.059
5.906,9.394
10.32,-4.184
10.027,4.513
6.184,-1.125
5.964,9.47
14.168,8.951
11.4,11.096
9.524,14.236
9.509,5.109
10.27,14.198
9.693,5.094
14.759,10.724
15.201,9.538
9.314,13.148
5.955,9.395
-5.534,7.565
-0.632,3.026
-1.193,4.295
5.751,8.758
9.735,14.053
4.187,4.253
11.419,11.327
9.789,5.031
-1.017,4.17
13.034,-0.989
9.17,12.664
-1.06,2.571
14.769,9.505
10.419,4.889
5.209,-0.487
5.949,9.017
9.039,13.004
11.539,10.436
7.101,-1.2
5.755,-1.059
10.503,-4.169
6.171,-1.22
14.107,-0.347
-5.557,7.221
11.266,12.333
11.695,10.269
9.622,14.107
6.225,-1.026
5.003,5.768
12.065,14.451
10.724,12.487
14.475,9.765
5.076,4.773
4.17,4.532
5.476,5.498
12.136,-2.083
9.139,12.547
4.214,4.63
15.072,9.684
-1.145,3.722
6.51,9.443
-0.901,2.522
-5.222,9.153
5.967,-0.947
-1.51,5.826
13.9,0.792
5.394,4.541
5.872,-0.963
9.96,13.983
-1.027,2.7
4.434,6.103
-5.399,7.296
8.68,5.689
5.685,-1.135
12.158,14.567
6.29,-0.464
6.1,-1.613
14.958,8.943
